source	target	reference	reference_source
119	GO:0031410	PMID:18347014	Gene Ontology (GO) - Experimental Evidence
119	GO:0044853	PMID:25425738	Gene Ontology (GO) - Experimental Evidence
120	GO:0005886	PMID:-	Gene Ontology (GO) - Experimental Evidence
123	GO:0005811	PMID:14741744|PMID:34077757	Gene Ontology (GO) - Experimental Evidence
124	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
125	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
126	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
128	GO:0070062	PMID:19056867|PMID:23533145	Gene Ontology (GO) - Experimental Evidence
130	GO:0070062	PMID:19056867	Gene Ontology (GO) - Experimental Evidence
131	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
132	GO:0005654	PMID:-	Gene Ontology (GO) - Experimental Evidence
132	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
133	GO:0005615	PMID:10225288|PMID:12379507	Gene Ontology (GO) - Experimental Evidence
133	GO:0005737	PMID:12379507	Gene Ontology (GO) - Experimental Evidence
134	GO:0005886	PMID:27134041	Gene Ontology (GO) - Experimental Evidence
135	GO:0005886	PMID:16339847	Gene Ontology (GO) - Experimental Evidence
135	GO:0005886	PMID:21393508	Gene Ontology (GO) - Experimental Evidence
142	GO:0000781	PMID:19135898	Gene Ontology (GO) - Experimental Evidence
142	GO:0000785	PMID:35013556	Gene Ontology (GO) - Experimental Evidence
142	GO:0005634	PMID:17177976|PMID:22504299|PMID:37823600	Gene Ontology (GO) - Experimental Evidence
142	GO:0005635	PMID:9518481	Gene Ontology (GO) - Experimental Evidence
142	GO:0005654	PMID:-	Gene Ontology (GO) - Experimental Evidence
142	GO:0005730	PMID:9518481|PMID:16107709	Gene Ontology (GO) - Experimental Evidence
142	GO:0005739	PMID:25378300	Gene Ontology (GO) - Experimental Evidence
142	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
142	GO:0035861	PMID:26344098|PMID:27568560|PMID:30356214	Gene Ontology (GO) - Experimental Evidence
142	GO:0090734	PMID:27248496	Gene Ontology (GO) - Experimental Evidence
143	GO:0005654	PMID:-	Gene Ontology (GO) - Experimental Evidence
143	GO:0005737	PMID:10477748	Gene Ontology (GO) - Experimental Evidence
143	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
143	GO:0005876	PMID:10477748	Gene Ontology (GO) - Experimental Evidence
143	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
143	GO:0070062	PMID:19056867	Gene Ontology (GO) - Experimental Evidence
147	GO:0005634	PMID:22120526	Gene Ontology (GO) - Experimental Evidence
147	GO:0005737	PMID:24567387	Gene Ontology (GO) - Experimental Evidence
147	GO:0005886	PMID:24567387	Gene Ontology (GO) - Experimental Evidence
147	GO:0031965	PMID:22120526	Gene Ontology (GO) - Experimental Evidence
148	GO:0005634	PMID:22120526	Gene Ontology (GO) - Experimental Evidence
148	GO:0005737	PMID:24567387	Gene Ontology (GO) - Experimental Evidence
148	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
148	GO:0005886	PMID:24567387	Gene Ontology (GO) - Experimental Evidence
148	GO:0031965	PMID:22120526	Gene Ontology (GO) - Experimental Evidence
150	GO:0005737	PMID:19477270	Gene Ontology (GO) - Experimental Evidence
150	GO:0005886	PMID:2823383|PMID:10948191|PMID:10948198	Gene Ontology (GO) - Experimental Evidence
151	GO:0005886	PMID:29069590	Gene Ontology (GO) - Experimental Evidence
151	GO:0009986	PMID:27901063	Gene Ontology (GO) - Experimental Evidence
152	GO:0005737	PMID:16605244	Gene Ontology (GO) - Experimental Evidence
152	GO:0005886	PMID:16605244	Gene Ontology (GO) - Experimental Evidence
153	GO:0005769	PMID:21540189	Gene Ontology (GO) - Experimental Evidence
153	GO:0005886	PMID:10212248|PMID:11526121|PMID:21540189	Gene Ontology (GO) - Experimental Evidence
154	GO:0005794	PMID:27481942	Gene Ontology (GO) - Experimental Evidence
154	GO:0005886	PMID:9235896|PMID:12297500|PMID:19710023|PMID:23166351|PMID:27481942	Gene Ontology (GO) - Experimental Evidence
156	GO:0005737	PMID:17986524	Gene Ontology (GO) - Experimental Evidence
156	GO:0005829	PMID:21983013	Gene Ontology (GO) - Experimental Evidence
156	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
156	GO:0032473	PMID:21983013	Gene Ontology (GO) - Experimental Evidence
158	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
159	GO:0070062	PMID:23533145	Gene Ontology (GO) - Experimental Evidence
160	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
162	GO:0005794	PMID:-	Gene Ontology (GO) - Experimental Evidence
163	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
164	GO:0005794	PMID:9733768	Gene Ontology (GO) - Experimental Evidence
164	GO:0005829	PMID:-	Gene Ontology (GO) - Experimental Evidence
164	GO:0016020	PMID:19946888	Gene Ontology (GO) - Experimental Evidence
164	GO:0030136	PMID:12536145	Gene Ontology (GO) - Experimental Evidence
164	GO:0055037	PMID:19841138	Gene Ontology (GO) - Experimental Evidence
165	GO:0005576	PMID:27068509	Gene Ontology (GO) - Experimental Evidence
165	GO:0005615	PMID:20551380	Gene Ontology (GO) - Experimental Evidence
165	GO:0031012	PMID:25037231|PMID:28327460|PMID:28675934	Gene Ontology (GO) - Experimental Evidence
165	GO:0070062	PMID:19199708	Gene Ontology (GO) - Experimental Evidence
166	GO:0005634	PMID:22952044	Gene Ontology (GO) - Experimental Evidence
167	GO:0005634	PMID:21630459	Gene Ontology (GO) - Experimental Evidence
173	GO:0005615	PMID:16502470	Gene Ontology (GO) - Experimental Evidence
173	GO:0005615	PMID:12463752|PMID:15952736|PMID:19046407|PMID:26902720	Gene Ontology (GO) - Experimental Evidence
173	GO:0070062	PMID:23533145	Gene Ontology (GO) - Experimental Evidence
173	GO:0072562	PMID:22516433	Gene Ontology (GO) - Experimental Evidence
175	GO:0005615	PMID:25645918	Gene Ontology (GO) - Experimental Evidence
175	GO:0005764	PMID:8776587	Gene Ontology (GO) - Experimental Evidence
